form	lemma	POS	morph
མ་དཔེ་	མ་དཔེ་	OTHER
སྨྲ་	སྨྲ་	VERB
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སྒོ་	སྒོ་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
དང་	དང་	NO_POS
བཟང་པོ་	བཟང་པོ་	ADJ
སྤྱོད་པ་	སྤྱོད་པ་	VERB
དང་	དང་	NO_POS
ཚིགས་	ཚིགས་	NOUN
སུ་	ལ་	PART
བཅད་པ་	བཅད་པ་	VERB
གཅིག་པ་	གཅིག་པ་	ADJ
དང་	དང་	NO_POS
བཞི་པ་	བཞི་པ་	ADJ
དང་	དང་	NO_POS
གཉིས་པ་	གཉིས་པ་	NUM
འི་	གི་	PART
གཟུངས་	གཟུངས་	NOUN
དང་	དང་	NO_POS
རྒྱ་	རྒྱ་	NOUN
ཆེ་	ཆེ་	VERB
རོལ་པ་	རོལ་པ་	VERB
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
བཞི་པ་	བཞི་པ་	ADJ
དང་	དང་	NO_POS
ས་བཅུ་པ་	ས་བཅུ་པ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྣམས་	རྣམས་	DET
སྒྲ་	སྒྲ་	NOUN
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
བ་	བ་	NOUN
ཁས་ལེན་	ཁས་ལེན་	NOUN
ཅིང་	ཅིང་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ས་	གིས་	PART
མདོ་སྡེ་པ་	མདོ་སྡེ་པ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
དཔེ་	དཔེ་	NOUN
ས་	གིས་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ལ་	ལ་	PART
མཁས་པ་	མཁས་པ་	VERB
ས་	གིས་	PART
ན་	ལ་	PART
དཔེ་	དཔེ་	NOUN
ས་	གིས་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཐེག་ཆེན་པ་	ཐེག་ཆེན་པ་	NOUN
ཁ་ཅིག་	ཁ་ཅིག་	PRON
ན་རེ་	ན་རེ་	ADP
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
གྱིས་	གིས་	PART
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདའ་བ་	འདའ་བ་	VERB
འི་	གི་	PART
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ལོ་	གོ་	PART
བརྒྱད་	བརྒྱད་	NUM
ཁྲི་	ཁྲི་	NUM
ན་	ལ་	PART
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ན་	ནས་	PART
ལྡང་	ལྡང་	NO_POS
ངོ་	གོ་	PART
། །		PUNCT
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ནི་	ནི་	NO_POS
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
བསྐལ་པ་	བསྐལ་པ་	NOUN
གྲངས་མེད་པ་	གྲངས་མེད་པ་	NOUN
བྱེ་བ་	བྱེ་བ་	NOUN
ཁྲག་ཁྲིག་	ཁྲག་ཁྲིག་	NUM
བརྒྱ་	བརྒྱ་	NUM
ཕྲག་	ཕྲག་	NUM
དུ་མ་	དུ་མ་	ADJ
འདའ་བ་	འདའ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དེ་	སྟེ་	PART
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
གྱི་	གི་	PART
ལུས་	ལུས་	NOUN
ཐོབ་	ཐོབ་	VERB
ན་	ནས་	PART
།		PUNCT
བསྐལ་པ་	བསྐལ་པ་	NOUN
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
མི་འད་	མི་འདའ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ལང་ཀ་	ལང་ཀ་	PROPN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
མདོ་སྡེ་པ་	མདོ་སྡེ་པ་	NOUN
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་པ་	ཆེན་པོ་པ་	ADJ
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
བརྗོད་	བརྗོད་	VERB
དེ་	སྟེ་	PART
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
དུ་	ལ་	PART
བསྔོ་བ་	བསྔོ་བ་	VERB
དང་	དང་	NO_POS
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཡོད་སྨྲ་	ཡོད་སྨྲ་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱེས་པ་	གྱེས་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
དེ་	སྟེ་	PART
ཁ་ཆེ་	ཁ་ཆེ་	PROPN
འི་	གི་	PART
གནས་བརྟན་	གནས་བརྟན་	NOUN
བཙུན་པ་	བཙུན་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཙུན་པ་	བཙུན་པ་	NOUN
དཔལ་	དཔལ་	OTHER
ལེན་	ལེན་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ཏུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
དེ་	སྟེ་	PART
སུན་	སུན་	NO_POS
ཕྱུང་	ཕྱུང་	VERB
ན་	ནས་	PART
ལུགས་	ལུགས་	NOUN
འདི་	འདི་	DET
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
གཟུགས་	གཟུགས་	NOUN
དང་སེམས་	དང་སེམས་	NO_POS
ནི་	ནི་	NO_POS
རྫ་	རྫ་	NOUN
སུ་	ལ་	PART
གྲུབ་	གྲུབ་	VERB
ལ་	ལ་	PART
སེམས་ལས་	སེམས་ལས་	NOUN
བྱུང་བ་	བྱུང་བ་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
ལྡན་པ་	ལྡན་པ་	VERB
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
ཕལ་ཆེ་		
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ལ་བཏགས་པ་	ལ་བཏགས་པ་	OTHER
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
འདུས་མ་བྱས་	འདུས་མ་བྱས་	NO_POS
ནི་	ནི་	NO_POS
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ཅིའང་		NON_WORD
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
འདོད་	འདོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
དང་པོ་	དང་པོ་	ADJ
གཟུགས་	གཟུགས་	NOUN
བཤད་པ་	བཤད་པ་	VERB
། །		PUNCT
རྡུལ་	རྡུལ་	NOUN
ནི་	ནི་	NO_POS
བསྐོར་བ་	བསྐོར་བ་	VERB
བ་	བ་	NOUN
མེད་པ་	མེད་པ་	VERB
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གང་	གང་	NO_POS
ལ་	ལ་	PART
གང་	གང་	NO_POS
དམིགས་	དམིགས་	VERB
ཡོད་	ཡོད་	VERB
། །		PUNCT
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
རྣམས་	རྣམས་	DET
མེད་པ་	མེད་པ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
དབྱིབས་	དབྱིབས་	NOUN
ནི་	ནི་	NO_POS
རྫ་	རྫ་	NOUN
གཞན་	གཞན་	DET
གྲུབ་པ་	གྲུབ་པ་	VERB
མེད་	མེད་	VERB
། །		PUNCT
རྡུལ་	རྡུལ་	NOUN
ནི་	ནི་	NO_POS
ཟླུམ་པོ་	ཟླུམ་པོ་	ADJ
ཆ་ཤས་	ཆ་ཤས་	NOUN
མེད་པ་	མེད་པ་	VERB
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
རྫ་	རྫ་	NOUN
སུ་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
བ་	བ་	NOUN
མེད་	མེད་	VERB
ལ་མ་	ལ་མ་	NO_POS
འབྱར་བ་	འབྱར་བ་	VERB
ར་	ལ་	PART
རགས་པ་	རགས་པ་	VERB
རྩོམ་	རྩོམ་	VERB
སྟེ་	སྟེ་	PART
ཇི་སྐད་	ཇི་སྐད་	NO_POS
དུ་	ལ་	PART
གནས་བརྟན་	གནས་བརྟན་	NOUN
བཙུན་པ་	བཙུན་པ་	NOUN
ས་	གིས་	PART
རྡུལ་	རྡུལ་	NOUN
ཕྲ་རབ་	ཕྲ་རབ་	NO_POS
རྣམས་	རྣམས་	DET
མི་	མི་	PART
རེག་	རེག་	VERB
ཀྱང་	ཀྱང་	PART
བ་	བ་	NOUN
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
འདུ་ཤེས་	འདུ་ཤེས་	NOUN
སོ་	གོ་	PART
ཞེ་	ཅེས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
བ་	བ་	NOUN
བཅའ་	བཅའ་	VERB
ནི་	ནི་	NO_POS
མི་རིགས་	མི་རིགས་	NOUN
ཏེ་	སྟེ་	PART
དེ་ལྟ་ན་	དེ་ལྟ་ན་	NO_POS
སྣོད་	སྣོད་	NOUN
རྣམས་	རྣམས་	DET
འཇིག་པ་	འཇིག་པ་	VERB
དང་	དང་	NO_POS
གོང་བུ་	གོང་བུ་	OTHER
རྣམས་	རྣམས་	DET
འགྱེས་པ་	འགྱེས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
བཟུང་བ་	བཟུང་བ་	VERB
ནི་	ནི་	NO_POS
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
རྫ་	རྫ་	NOUN
ཀྱི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
གོ་	གོ་	PART
གཅིག་	གཅིག་	NUM
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འང་	ཀྱང་	PART
མི་	མི་	PART
རུང་	རུང་	SCONJ
སྟེ་	སྟེ་	PART
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ལ་	ལ་	PART
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
གི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
ཚད་མ་	ཚད་མ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
རླུང་	རླུང་	NOUN
ནི་	ནི་	NO_POS
རེག་བྱ་	རེག་བྱ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
དེ་	སྟེ་	PART
ལ་ཁ་	ལ་ཁ་	NOUN
དོག་	དོག་	NO_POS
ཡོད་	ཡོད་	VERB
ན་	ལ་	PART
དྲི་རོ་	དྲི་རོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
ཁ་དོག་	ཁ་དོག་	NOUN
འདོད་	འདོད་	VERB
དགོས་	དགོས་	VERB
སོ་	གོ་	PART
། །		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
གང་	གང་	NO_POS
ལ་	ལ་	PART
གང་	གང་	NO_POS
དམིགས་པ་	དམིགས་པ་	VERB
དེ་	སྟེ་	PART
ཡོད་	ཡོད་	VERB
རེ་ཞིག་	རེ་ཞིག་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ལ་	ལ་	PART
གཅིག་	གཅིག་	NUM
ན་	ནས་	PART
བཞི་	བཞི་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
འདུས་པ་	འདུས་པ་	VERB
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
ས་	ས་	ADP
སྐམ་པ་	སྐམ་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
གཤེར་བ་	གཤེར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
དྲོས་པ་	དྲོས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
གཡོས་པ་	གཡོས་པ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འང་	ཀྱང་	PART
གཅིག་	གཅིག་	NUM
ན་	ནས་	PART
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
འདུས་པ་	འདུས་པ་	VERB
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
འོད་	འོད་	NOUN
དང་	དང་	NO_POS
རླུང་སྒྲ་	རླུང་སྒྲ་	NO_POS
འམ་	གམ་	PART
དྲི་	དྲི་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
དང་	དང་	NO_POS
དུ་བ་	དུ་བ་	NOUN
དང་	དང་	NO_POS
ཨ་	ཨ་	X
ག་	ག་	PRON
རུ་	ལ་	PART
དང་	དང་	NO_POS
དེ་	སྟེ་	PART
བཅག་པ་	བཅག་པ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
རེག་བྱ་	རེག་བྱ་	NOUN
འདུས་པ་	འདུས་པ་	VERB
འི་	གི་	PART
དབྱིབས་	དབྱིབས་	NOUN
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞན་	གཞན་	DET
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
འང་	ཀྱང་	PART
མི་	མི་	PART
འཐད་	འཐད་	VERB
དེ་	སྟེ་	PART
ཐ་དད་	ཐ་དད་	ADJ
དུ་མ་	དུ་མ་	ADJ
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
མ་	མ་	PART
བཟུང་བ་	བཟུང་བ་	VERB
ར་	ལ་	PART
དབྱིབས་	དབྱིབས་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
དང་	དང་	NO_POS
དབྱིབས་	དབྱིབས་	NOUN
རྩོམ་པ་	རྩོམ་པ་	VERB
འི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
ཁ་དོག་	ཁ་དོག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གུད་	གུད་	VERB
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
"།

།"		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཁ་དོག་	ཁ་དོག་	NOUN
བཀོད་པ་	བཀོད་པ་	VERB
དང་	དང་	NO_POS
རེག་བྱ་	རེག་བྱ་	NOUN
བཀོད་པ་	བཀོད་པ་	VERB
འི་	གི་	PART
དབྱིབས་	དབྱིབས་	NOUN
ནི་	ནི་	NO_POS
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
གུད་	གུད་	VERB
ན་	ལ་	PART
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
རྡུལ་	རྡུལ་	NOUN
དེ་	སྟེ་	PART
གཉིས་	གཉིས་	NUM
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
དང་	དང་	NO_POS
གསུམ་	གསུམ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
བཀོད་	བཀོད་	VERB
ན་	ལ་	PART
གྲུ་བཞི་	གྲུ་བཞི་	ADJ
དང་	དང་	NO_POS
གྲུ་གསུམ་	གྲུ་གསུམ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
རིག་བྱེད་	རིག་བྱེད་	PROPN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
རུང་	རུང་	SCONJ
ཏེ་	སྟེ་	PART
དེ་	སྟེ་	PART
འདྲ་བ་	འདྲ་བ་	VERB
མ་	མ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
བསྟན་	བསྟན་	VERB
དུ་	ལ་	PART
མེད་	མེད་	VERB
ལ་	ལ་	PART
ཐོགས་པ་	ཐོགས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ནི་	ནི་	NO_POS
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
གྱི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ཀེང་རུས་	ཀེང་རུས་	NOUN
དང་	དང་	NO_POS
ཟག་པ་	ཟག་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
དྲི་མ་	དྲི་མ་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ནི་	ནི་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ལ་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
བསོད་ནམས་	བསོད་ནམས་	NOUN
འཕེལ་བ་	འཕེལ་བ་	VERB
དང་	དང་	NO_POS
མ་	མ་	PART
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
ལམ་	གམ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འང་	ཀྱང་	PART
བག་ཆགས་	བག་ཆགས་	NOUN
འཕེལ་བ་	འཕེལ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
སྡོམ་པ་	སྡོམ་པ་	NOUN
དང་	དང་	NO_POS
སྡོམ་	སྡོམ་	NOUN
མིན་	མིན་	AUX
དང་བ་	དང་བ་	NOUN
ར་	ལ་	PART
མ་	མ་	OTHER
བསྡུས་པ་	བསྡུས་པ་	VERB
འི་	གི་	PART
དགེ་	དགེ་	NOUN
མི་དགེ་	མི་དགེ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
སེམས་	སེམས་	NOUN
དང་སེམས་	དང་སེམས་	NO_POS
བྱུང་	བྱུང་	VERB
ཁོ་ན་	ཁོ་ན་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
བཙུན་པ་	བཙུན་པ་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལྷ་	ལྷ་	NOUN
གཟུགས་ཅན་	གཟུགས་ཅན་	ADJ
གྱི་	གི་	PART
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
བཅུ་	བཅུ་	NUM
འབྱུང་བ་	འབྱུང་བ་	VERB
ར་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འང་	ཀྱང་	PART
མི་	མི་	PART
འཐད་	འཐད་	VERB
དེ་	སྟེ་	PART
སྲ་བ་	སྲ་བ་	VERB
དང་	དང་	NO_POS
རླན་པ་	རླན་པ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ར་	ལ་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དགེ་སློང་	དགེ་སློང་	NOUN
དག་	དག་	DET
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
གཟུགས་	གཟུགས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ནི་	ནི་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
བཞི་	བཞི་	NUM
དག་	དག་	DET
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
དང་	དང་	NO_POS
འགལ་བ་	འགལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
འབྱུང་	འབྱུང་	VERB
བཞི་	བཞི་	NUM
ས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
དེ་	སྟེ་	PART
ལ་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འང་	ཀྱང་	PART
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
གཉིས་	གཉིས་	NUM
དང་	དང་	NO_POS
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
ཀ་	ཀ་	DET
ས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
འང་	ཀྱང་	PART
ཡོད་	ཡོད་	VERB
དེ་	སྟེ་	PART
ས་	ས་	ADP
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ས་	ས་	ADP
ཆུ་	ཆུ་	NOUN
དྲོད་	དྲོད་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ནི་	ནི་	NO_POS
མྱུ་གུ་	མྱུ་གུ་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
འཐོན་པ་	འཐོན་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
བཞི་	བཞི་	NUM
དགོས་	དགོས་	VERB
སོ་	གོ་	PART
། །		PUNCT
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
གཞི་	གཞི་	NOUN
བཤད་པ་	བཤད་པ་	VERB
རང་རིག་པ་	རང་རིག་པ་	NO_POS
འི་	གི་	PART
རྣམ་ཤེས་	རྣམ་ཤེས་	NOUN
དྲུག་	དྲུག་	NUM
རང་རང་	རང་རང་	NO_POS
དོན་	དོན་	NOUN
གྱི་	གི་	PART
ཆ་བྱད་	ཆ་བྱད་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
